,class_names,class_names_transformed,taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason
395,pseudorhombus_argus,Pseudorhombus argus,158621882,Pseudorhombus argus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Pseudorhombus,Peacock Flounder,"Weber, 1913",2021,2019-11-13,LC,None,Unknown,True,False,False,"Amaoka, K., Matsuura, K. & Munroe, T.A.","Ralph, G.",None,None,None,None,15,35,None,None,None,None
396,pseudorhombus_arsius,Pseudorhombus arsius,46094228,Pseudorhombus arsius,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Pseudorhombus,Largetooth Flounder,"(Hamilton, 1822)",2021,2021-03-10,LC,None,Unknown,True,False,False,"Munroe, T.A.","Ralph, G.",None,None,None,None,3,270,None,None,None,None
397,pseudorhombus_elevatus,Pseudorhombus elevatus,46094533,Pseudorhombus elevatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Pseudorhombus,Deep Flounder,"Ogilby, 1912",2021,2021-03-10,LC,None,Unknown,True,False,False,"Munroe, T.A.","Ralph, G.",None,None,None,None,7,200,None,None,None,None
398,pteragogus_cryptus,Pteragogus cryptus,187431,Pteragogus cryptus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pteragogus,Indian sneaky wrasse,"Randall, 1981",2010,2009-03-25,LC,None,Unknown,True,False,False,"Sadovy, Y.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,4,67,None,None,None,None
399,pteragogus_enneacanthus,Pteragogus enneacanthus,187604,Pteragogus enneacanthus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pteragogus,Redstriped wrasse,"(Bleeker, 1853)",2010,2008-10-21,LC,None,Unknown,True,False,False,"Shea, S., Liu, M., Craig, M.T. & Rocha, L.A.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,5,18,None,None,None,None
400,pteragogus_flagellifer,Pteragogus flagellifer,187684,Pteragogus flagellifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Pteragogus,Cocktail wrasse,"(Valenciennes, 1839)",2010,2009-03-25,LC,None,Unknown,True,False,False,"Sadovy, Y. & Pontillas, J.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,2,30,None,None,None,None
401,rastrelliger_kanagurta,Rastrelliger kanagurta,170328,Rastrelliger kanagurta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Rastrelliger,Indian Mackerel,"(Cuvier, 1816)",2011,2009-12-05,DD,None,Unknown,True,False,False,"Collette, B., Di Natale, A., Fox, W., Juan Jorda, M. & Nelson, R.","Russell, B. & Polidoro, B.",None,None,None,None,0,90,None,None,None,None
402,retropinna_semoni,Retropinna semoni,123355754,Retropinna semoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,RETROPINNIDAE,Retropinna,Australian Smelt,"(Weber, 1895)",2019,2019-02-14,LC,None,Stable,True,True,False,"Bice, C., Lintermans, M., Scott, K. & Unmack, P.","Bruce, A., Gilligan, D., Koehn, J., Pearce, L. & Tonkin, Z.",None,None,None,None,None,None,None,None,None,None
403,rhabdosargus_sarba,Rhabdosargus sarba,170198,Rhabdosargus sarba,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Rhabdosargus,Goldlined Seabream,"(Forsskål, 1775)",2014,2009-12-02,LC,None,Stable,True,False,False,"Mann, B.Q., Buxton, C.D., Russell, B., Iwatsuki, Y., Bishop, J., Pollard, D., Carpenter, K.E., Kaymaram, F., Hartmann, S., Abdulqader, E., Hassan-Al-Khalf, K., Alam, S., Liao, W., Shao, K., Alnazry, H. & Jassim Kawari, A.","Comeros-Raynal, M.",None,None,None,None,1,50,None,None,None,None
404,rhincodon_typus,Rhincodon typus,19488,Rhincodon typus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,RHINCODONTIDAE,Rhincodon,Whale Shark,"Smith, 1828",2016,2016-03-18,EN,A2bd+4bd,Decreasing,True,False,False,"Pierce, S.J. & Norman, B.","Dulvy, N.K., Simpfendorfer, C. & Kyne, P.M.",None,None,None,None,0,1928,None,None,None,None
405,rhizoprionodon_acutus,Rhizoprionodon acutus,41850,Rhizoprionodon acutus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,Milk Shark,"(Rüppell, 1837)",2020,2020-02-04,VU,A2bd,Decreasing,True,False,False,"Rigby, C.L., Harry, A.V., Pacoureau, N., Herman, K., Hannan, L. & Derrick, D.","Akhilesh, K.V. & Dulvy, N.K.",None,None,None,None,1,200,None,None,None,None
406,ruvettus_pretiosus,Ruvettus pretiosus,190432,Ruvettus pretiosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Ruvettus,Oilfish,"Cocco, 1833",2015,2012-08-22,LC,None,Stable,True,False,False,"Collette, B.B., Curtis, M., Smith-Vaniz, W.F., Pina Amargos, F., Williams, J.T. & Grijalba Bendeck, L.","Carpenter, K.E., Polidoro, B. & Soto, S.",None,None,None,None,18,1100,None,None,None,None
407,samaris_cristatus,Samaris cristatus,123502396,Samaris cristatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SAMARIDAE,Samaris,Cockatoo Righteye Flounder,"Gray, 1831",2020,2019-08-13,LC,None,Unknown,True,False,False,"Munroe, T.A., Weerts, S.P. & Nair, R.","Ralph, G.",None,None,None,None,20,225,None,None,None,None
408,samariscus_triocellatus,Samariscus triocellatus,123502504,Samariscus triocellatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SAMARIDAE,Samariscus,Three-spot Righteye Flounder,"Woods, 1960",2020,2019-08-15,LC,None,Unknown,True,False,False,"Munroe, T.A., Weerts, S.P. & Nair, R.","Ralph, G.",None,None,None,None,3,30,None,None,None,None
409,sarda_orientalis,Sarda orientalis,170313,Sarda orientalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Sarda,Oriental Bonito,"(Temminck &amp; Schlegel, 1844)",2011,2009-12-05,LC,None,Unknown,True,False,False,"Collette, B., Acero, A., Canales Ramirez, C., Cardenas, G., Carpenter, K.E., Chang, S.-K., Di Natale, A., Fox, W., Guzman-Mora, A., Juan Jorda, M., Miyabe, N., Montano Cruz, R., Nelson, R., Salas, E., Schaefer, K., Serra, R., Uozumi, Y. & Yanez, E.","Russell, B. & Polidoro, B.",None,None,None,None,0,30,None,None,None,None
410,sardinella_albella,Sardinella albella,155116,Sardinella albella,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Sardinella,White Sardinella,"(Valenciennes, 1847)",2017,2017-02-28,LC,None,Unknown,True,False,False,"Priede, I.G., Santos, M., Belga, P.B., Gapuz, A.V., Lanzuela, N., Buccat, F.G.A., Lopez, G., Gatlabayan, L.V., Alcantara, M., Deligero, R., Doyola, M.C., Tambihasan, A.M., Villanueva, J.A. & Parido, L.","Birge, T.L.",None,None,None,None,0,50,None,None,None,None
411,sardinella_gibbosa,Sardinella gibbosa,46075248,Sardinella gibbosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Sardinella,Goldstripe Sardinella,"(Bleeker, 1849)",2018,2017-02-28,LC,None,Unknown,True,False,False,"Santos, M., Villarao, M.C., Tambihasan, A.M., Villanueva, J.A., Parido, L., Lopez, G., Deligero, R., Alcantara, M., Doyola, M.C., Gatlabayan, L.V., Buccat, F.G.A., Lanzuela, N., Belga, P.B., Gapuz, A.V., Al-Khalaf, K. & Kaymaram, F.","Birge, T.L. & Ralph, G.",None,None,None,None,10,70,True,Map was omitted when the assessment was published; errata created to include the map.,None,None
412,sardinops_sagax,Sardinops sagax,183347,Sardinops sagax,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Sardinops,None,(Jenyns 1842),2018,2018-07-18,LC,None,Unknown,True,False,False,"Gaughan, D., Di Dario, F. & Hata, H.","Birge, T.L. & Ralph, G.",None,None,None,None,0,200,True,Map was omitted when the assessment was published; errata created to include the map.,None,None
413,scaevius_milii,Scaevius milii,179946647,Scaevius milii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scaevius,Green-striped Coral Bream,"(Bory de Saint-Vincent, 1823)",2022,2020-07-15,LC,None,Stable,True,False,False,"Russell, B.","Ralph, G. & Newman, S.",None,None,None,None,1,20,None,None,None,None
414,scolopsis_affinis,Scolopsis affinis,69539421,Scolopsis affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scolopsis,Peters' Monocle Bream,"Peters, 1877",2016,2015-03-03,LC,None,Unknown,True,False,False,"Russell, B., Lawrence, A. & Smith-Vaniz, W.F.","Ralph, G. & Harvey, M.",None,None,None,None,5,60,None,None,None,None
415,scolopsis_bilineata,Scolopsis bilineata,69539499,Scolopsis bilineata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scolopsis,Two-lined Monocle Bream,"(Bloch, 1793)",2016,2015-03-03,LC,None,Unknown,True,False,False,"Russell, B., Lawrence, A. & Smith-Vaniz, W.F.","Ralph, G. & Harvey, M.",None,None,None,None,1,25,None,None,None,None
416,scolopsis_lineata,Scolopsis lineata,69539564,Scolopsis lineata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scolopsis,Striped Monocle Bream,"Quoy &amp; Gaimard, 1824",2016,2015-03-03,LC,None,Unknown,True,False,False,"Russell, B., Lawrence, A. & Smith-Vaniz, W.F.","Ralph, G. & Harvey, M.",None,None,None,None,1,20,None,None,None,None
417,scolopsis_margaritifer,Scolopsis margaritifer,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,scolopsis_monogramma,Scolopsis monogramma,69539597,Scolopsis monogramma,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scolopsis,Monogrammed Monocle Bream,"(Cuvier, 1830)",2016,2015-03-03,LC,None,Unknown,True,False,False,"Russell, B., Smith-Vaniz, W.F. & Lawrence, A.","Ralph, G. & Harvey, M.",None,None,None,None,2,50,None,None,None,None
419,scolopsis_trilineata,Scolopsis trilineata,69539627,Scolopsis trilineata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scolopsis,Three-lined Monocle Bream,"Kner, 1868",2016,2015-03-03,LC,None,Unknown,True,False,False,"Russell, B., Lawrence, A. & Smith-Vaniz, W.F.","Ralph, G. & Harvey, M.",None,None,None,None,1,10,None,None,None,None
420,scolopsis_vosmeri,Scolopsis vosmeri,46087368,Scolopsis vosmeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scolopsis,Whitecheek Monocle Bream,"(Bloch, 1792)",2019,2018-06-28,LC,None,Unknown,True,False,False,"Al Abdali, F.S.H., Al Buwaiqi, B., Al Kindi, A.S.M., Ambuali, A., Borsa, P., Carpenter, K.E., Govender, A. & Russell, B.","Bullock, R.W.",None,None,None,None,10,60,None,None,None,None
421,scolopsis_xenochrous,Scolopsis xenochrous,123456077,Scolopsis xenochrous,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NEMIPTERIDAE,Scolopsis,Oblique-barred Monocle Bream,"Günther, 1872",2019,2018-06-28,LC,None,Unknown,True,False,False,"Al Abdali, F.S.H., Al Buwaiqi, B., Al Kindi, A.S.M., Ambuali, A., Borsa, P., Carpenter, K.E., Russell, B. & Govender, A.","Bullock, R.W.",None,None,None,None,5,50,None,None,None,None
422,scomberoides_commersonnianus,Scomberoides commersonnianus,20434679,Scomberoides commersonnianus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Scomberoides,Talang Queenfish,"Lacepède, 1801",2016,2015-03-10,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F. & Williams, I.","Ralph, G., Harvey, M. & Buchanan, J.",None,None,None,None,15,30,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
423,scomberoides_lysan,Scomberoides lysan,20434766,Scomberoides lysan,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Scomberoides,Doublespotted Queenfish,"(Forsskål, 1775)",2016,2015-03-09,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F. & Williams, I.","Ralph, G., Harvey, M. & Buchanan, J.",None,None,None,None,1,100,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
424,scomberomorus_commerson,Scomberomorus commerson,170316,Scomberomorus commerson,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,Narrow-barred Spanish Mackerel,"(Lacepède, 1800)",2011,2009-12-05,NT,None,Decreasing,True,False,False,"Collette, B., Chang, S.-K., Di Natale, A., Fox, W., Juan Jorda, M., Miyabe, N. & Nelson, R.","Russell, B. & Polidoro, B.",None,None,None,None,0,200,None,None,None,None
425,selar_crumenophthalmus,Selar crumenophthalmus,190388,Selar crumenophthalmus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Selar,Bigeye Scad,"(Bloch, 1793)",2015,2013-11-07,LC,None,Stable,True,False,False,"Smith-Vaniz, W.F., Williams, J.T., Brown, J., Curtis, M. & Pina Amargos, F.","Cox, N.A.",None,None,None,None,1,170,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
426,selaroides_leptolepis,Selaroides leptolepis,20435470,Selaroides leptolepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Selaroides,Yellowstripe Scad,"(Cuvier, 1833)",2016,2015-03-09,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F. & Williams, I.","Ralph, G., Harvey, M. & Buchanan, J.",None,None,None,None,1,50,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
427,seriola_dumerili,Seriola dumerili,198643,Seriola dumerili,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Seriola,Greater Amberjack,"(Risso, 1810)",2015,2013-11-07,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F., Pina Amargos, F., Brown, J., Curtis, M. & Williams, J.T.","Cox, N.A.",None,None,None,None,10,360,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
428,seriola_hippos,Seriola hippos,20435675,Seriola hippos,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Seriola,Samson Fish,"Günther, 1876",2016,2015-03-09,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F. & Williams, I.","Ralph, G., Harvey, M. & Buchanan, J.",None,None,None,None,1,100,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
429,seriola_rivoliana,Seriola rivoliana,16507347,Seriola rivoliana,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Seriola,Longfin Yellowtail,"Valenciennes, 1833",2015,2012-08-21,LC,None,Stable,True,False,False,"Smith-Vaniz, W.F., Curtis, M., Williams, J.T., Brown, J. & Pina Amargos, F.","Cox, N.A.",None,None,None,None,3,250,None,None,None,None
430,seriolina_nigrofasciata,Seriolina nigrofasciata,20435980,Seriolina nigrofasciata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Seriolina,Blackbanded Trevally,"(Rüppell, 1829)",2016,2015-03-09,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F. & Williams, I.","Ralph, G., Harvey, M. & Buchanan, J.",None,None,None,None,20,150,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
431,serranocirrhitus_latus,Serranocirrhitus latus,69592071,Serranocirrhitus latus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ANTHIADIDAE,Serranocirrhitus,Hawkfish Anthias,"Watanabe, 1949",2016,2015-03-13,LC,None,Decreasing,True,False,False,"Williams, J.T., Lawrence, A. & Myers, R.","Ralph, G. & Linardich, C.",None,None,None,None,10,70,None,None,None,None
432,sillago_ciliata,Sillago ciliata,69738986,Sillago ciliata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SILLAGINIDAE,Sillago,Sand Sillagot,"Cuvier, 1829",2016,2015-03-05,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F.","Buchanan, J.",None,None,None,None,0,40,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
433,sillago_sihama,Sillago sihama,203423,Sillago sihama,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SILLAGINIDAE,Sillago,Silver Sillago,"(Forsskål, 1775)",2016,2015-03-05,LC,None,Stable,True,False,False,"Smith-Vaniz, W.F. & Sparks, J.S.","Buchanan, J.",None,None,None,None,0,60,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
434,soleichthys_heterorhinos,Soleichthys heterorhinos,69781901,Soleichthys heterorhinos,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Soleichthys,Black-tip Sole,"(Bleeker, 1856)",2016,2015-03-04,LC,None,Unknown,True,False,False,"Munroe, T.","Ralph, G.",None,None,None,None,1,10,None,None,None,None
435,sphyraena_barracuda,Sphyraena barracuda,190399,Sphyraena barracuda,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPHYRAENIDAE,Sphyraena,Great Barracuda,"(Edwards, 1771)",2015,2013-01-29,LC,None,Unknown,True,False,False,"Aiken, K.A., Dooley, J., Marechal, J., Pina Amargos, F., Russell, B. & Singh-Renton, S.","Cox, N.A.",None,None,None,None,0,110,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
436,sphyraena_forsteri,Sphyraena forsteri,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,sphyraena_jello,Sphyraena jello,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,sphyraena_obtusata,Sphyraena obtusata,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,stegostoma_fasciatum,Stegostoma fasciatum,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,stethojulis_bandanensis,Stethojulis bandanensis,187424,Stethojulis bandanensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Stethojulis,Red-spot rainbowfish,"(Bleeker, 1851)",2010,2008-07-12,LC,None,Unknown,True,False,False,"To, A., Liu, M., Craig, M. & Rocha, L.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,0,30,None,None,None,None
441,stethojulis_interrupta,Stethojulis interrupta,187563,Stethojulis interrupta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Stethojulis,One-line rainbowfish,"(Bleeker, 1851)",2010,2008-07-12,LC,None,Unknown,True,False,False,"Cabanban, A. & Choat, J.H.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,1,45,None,None,None,None
442,stethojulis_strigiventer,Stethojulis strigiventer,187489,Stethojulis strigiventer,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Stethojulis,Silver-streaked rainbowfish,"(Bennett, 1833)",2010,2008-07-12,LC,None,Unknown,True,False,False,"Cabanban, A.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,2,20,None,None,None,None
443,stethojulis_trilineata,Stethojulis trilineata,187689,Stethojulis trilineata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Stethojulis,Three-lined rainbowfish,"(Bloch &amp; Schneider, 1801)",2010,2008-07-12,LC,None,Unknown,True,False,False,"Shea, S., Liu, M., Craig, M.T. & Rocha, L.A.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,1,20,None,None,None,None
444,stolephorus_waitei,Stolephorus waitei,170766737,Stolephorus waitei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Stolephorus,Waite's Anchovy,"Jordan &amp; Seale, 1926",2020,2020-03-09,DD,None,Unknown,True,False,False,"Hata, H.","Birge, T.L.",None,None,None,None,0,20,None,None,None,None
445,suezichthys_arquatus,Suezichthys arquatus,187813,Suezichthys arquatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Suezichthys,Rainbow slender wrasse,"Russell, 1985",2010,2008-07-12,LC,None,Unknown,True,False,False,"Russell, B.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,6,100,None,None,None,None
446,suezichthys_cyanolaemus,Suezichthys cyanolaemus,187459,Suezichthys cyanolaemus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Suezichthys,Blue-throated rainbow wrasse,"Russell, 1985",2010,2008-07-12,LC,None,Unknown,True,False,False,"Russell, B.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,5,204,None,None,None,None
447,suezichthys_gracilis,Suezichthys gracilis,187562,Suezichthys gracilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Suezichthys,Slender wrasse,"(Steindachner &amp; Döderlein, 1887)",2010,2008-07-12,LC,None,Unknown,True,False,False,"Russell, B.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,10,45,None,None,None,None
448,symphorichthys_spilurus,Symphorichthys spilurus,194402,Symphorichthys spilurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Symphorichthys,Sailfin Snapper,"(Günther, 1874)",2016,2015-03-05,LC,None,Unknown,True,False,False,"Russell, B., Lawrence, A., Myers, R., Carpenter, K.E. & Smith-Vaniz, W.F.","Harvey, M.",None,None,None,None,5,60,None,None,None,None
449,symphorus_nematophorus,Symphorus nematophorus,194347,Symphorus nematophorus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Symphorus,Chinamanfish,"(Bleeker, 1860)",2016,2015-03-05,LC,None,Unknown,True,False,False,"Russell, B., Lawrence, A., Myers, R., Carpenter, K.E. & Smith-Vaniz, W.F.","Harvey, M.",None,None,None,None,0,50,None,None,None,None
450,thalassoma_amblycephalum,Thalassoma amblycephalum,187490,Thalassoma amblycephalum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Bluntheaded wrasse,"(Bleeker, 1856)",2010,2009-03-04,LC,None,Unknown,True,False,False,"Cabanban, A. & Pollard, D.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,1,15,None,None,None,None
451,thalassoma_hardwicke,Thalassoma hardwicke,187559,Thalassoma hardwicke,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Six-banded wrasse,"(Bennett, 1830)",2010,2008-06-12,LC,None,Unknown,True,False,False,"Shea, S., Liu, M. & Sadovy, Y.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,0,15,None,None,None,None
452,thalassoma_jansenii,Thalassoma jansenii,187780,Thalassoma jansenii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Jansen's wrasse,"(Bleeker, 1856)",2010,2009-03-05,LC,None,Unknown,True,False,False,"Cabanban, A. & Pollard, D.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,0,15,None,None,None,None
453,thalassoma_lunare,Thalassoma lunare,187381,Thalassoma lunare,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Crescent-Tail Wrasse,"(Linnaeus, 1758)",2010,2008-06-12,LC,None,Stable,True,False,False,"Shea, S., Liu, M., Sadovy, Y. & Rocha, L.A.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,1,30,None,None,None,None
454,thalassoma_lutescens,Thalassoma lutescens,187685,Thalassoma lutescens,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Yellow-brown wrasse,"(Lay &amp; Bennett, 1839)",2010,2009-03-06,LC,None,Unknown,True,False,False,"Cabanban, A. & Pollard, D.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,1,30,None,None,None,None
455,thalassoma_nigrofasciatum,Thalassoma nigrofasciatum,187693,Thalassoma nigrofasciatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Black-barred wrasse,"Randall, 2003",2010,2009-03-09,LC,None,Unknown,True,False,False,"Cabanban, A. & Pollard, D.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,0,15,None,None,None,None
456,thalassoma_purpureum,Thalassoma purpureum,187746,Thalassoma purpureum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Purple wrasse,"(Forsskål, 1775)",2010,2009-03-07,LC,None,Unknown,True,False,False,"Cabanban, A. & Pollard, D.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,1,20,None,None,None,None
457,thalassoma_quinquevittatum,Thalassoma quinquevittatum,187733,Thalassoma quinquevittatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Five striped surge wrasse,"(Lay &amp; Bennett, 1839)",2010,2009-03-09,LC,None,Unknown,True,False,False,"Cabanban, A. & Pollard, D.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,1,40,None,None,None,None
458,thalassoma_trilobatum,Thalassoma trilobatum,187707,Thalassoma trilobatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Green-blocked wrasse,"(Lacepède, 1801)",2010,2009-03-07,LC,None,Unknown,True,False,False,"Cabanban, A. & Pollard, D.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,1,10,None,None,None,None
459,thryssa_baelama,Thryssa baelama,196319,Thryssa baelama,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Thryssa,Baelama Anchovy,"(Forsskål, 1775)",2017,2017-03-06,LC,None,Unknown,True,True,False,"Di Dario, F. & Williams, J.T.","Birge, T.L.",None,None,None,None,0.100000001490116,50,None,None,None,None
